Erlin, Robbie,572362,2020,122,88,.295,.258,0.037,.643,.532,0.111,.403,.351,0.052,8.10,5.41,2.69
Alexander, Scott,518397,2020,52,34,.214,.251,-0.037,.357,.408,-0.051,.315,.350,-0.035,2.92,5.38,-2.46
Weber, Ryan,543901,2020,185,141,.265,.280,-0.015,.476,.462,0.014,.345,.350,-0.005,4.40,5.38,-0.98
Hunter, Tommy,488984,2020,102,68,.239,.293,-0.054,.391,.444,-0.053,.305,.349,-0.044,4.01,5.34,-1.33
Bubic, Kris,663460,2020,222,149,.263,.272,-0.009,.434,.453,-0.019,.336,.349,-0.013,4.32,5.34,-1.02
Sandoval, Patrick,663776,2020,159,114,.252,.271,-0.019,.510,.484,0.026,.345,.349,-0.004,5.65,5.34,0.31
Cordero, Jimmy,622772,2020,124,90,.300,.291,0.009,.418,.428,-0.010,.338,.349,-0.011,6.08,5.34,0.74
Lyles, Jordan,543475,2020,266,205,.285,.270,0.015,.494,.463,0.031,.356,.349,0.007,7.02,5.34,1.68
Davis, Austin,656354,2020,32,25,.367,.291,0.076,.500,.471,0.029,.392,.349,0.043,10.80,5.34,5.46
Santana, Dennis,642701,2020,73,46,.234,.257,-0.023,.453,.447,0.006,.338,.348,-0.010,5.29,5.31,-0.02
Castano, Daniel,641447,2020,126,103,.263,.288,-0.025,.404,.452,-0.048,.317,.347,-0.030,3.03,5.27,-2.24
Chatwood, Tyler,543022,2020,86,52,.289,.272,0.017,.474,.447,0.027,.357,.347,0.010,5.30,5.27,0.03
Boyd, Matthew,571510,2020,271,184,.278,.258,0.020,.552,.479,0.073,.378,.347,0.031,6.71,5.27,1.44
Ginkel, Kevin,656464,2020,79,48,.318,.248,0.070,.530,.435,0.095,.406,.347,0.059,6.75,5.27,1.48
Lakins Sr., Travis,664042,2020,116,76,.250,.268,-0.018,.380,.424,-0.044,.321,.346,-0.025,2.81,5.24,-2.43
Webb, Logan,657277,2020,246,169,.288,.282,0.006,.429,.415,0.014,.350,.346,0.004,5.47,5.24,0.23
Porcello, Rick,519144,2020,261,190,.303,.290,0.013,.434,.463,-0.029,.340,.346,-0.006,5.64,5.24,0.40
Urquidy, José,664353,2020,116,90,.206,.279,-0.073,.327,.459,-0.132,.263,.345,-0.082,2.73,5.20,-2.47
Jones, Nate,518858,2020,86,55,.325,.264,0.061,.571,.486,0.085,.399,.345,0.054,6.27,5.20,1.07
Springs, Jeffrey,605488,2020,99,63,.333,.270,0.063,.589,.491,0.098,.405,.345,0.060,7.08,5.20,1.88
Boxberger, Brad,502202,2020,79,52,.246,.244,0.002,.420,.434,-0.014,.325,.344,-0.019,3.00,5.17,-2.17
Smith, Will,519293,2020,62,40,.190,.228,-0.038,.552,.549,0.003,.325,.344,-0.019,4.50,5.17,-0.67
Corbin, Patrick,571578,2020,295,217,.308,.289,0.019,.489,.470,0.019,.357,.344,0.013,4.66,5.17,-0.51
Paddack, Chris,663978,2020,245,173,.262,.275,-0.013,.515,.487,0.028,.342,.344,-0.002,4.73,5.17,-0.44
Lockett, Walker,621141,2020,73,56,.313,.297,0.016,.463,.425,0.038,.362,.344,0.018,4.96,5.17,-0.21
Davies, Zach,605200,2020,276,194,.216,.268,-0.052,.361,.474,-0.113,.273,.343,-0.070,2.73,5.13,-2.40
Harris, Will,501789,2020,84,54,.280,.263,0.017,.440,.445,-0.005,.347,.343,0.004,3.06,5.13,-2.07
Freeland, Kyle,607536,2020,304,232,.278,.284,-0.006,.433,.436,-0.003,.335,.343,-0.008,4.33,5.13,-0.80
Romero, JoJo,668941,2020,47,33,.310,.297,0.013,.452,.412,0.040,.358,.343,0.015,7.59,5.13,2.46
Hill, Rich,448179,2020,156,107,.204,.257,-0.053,.307,.447,-0.140,.272,.342,-0.070,3.03,5.10,-2.07
Allen, Logan,663531,2020,49,34,.293,.247,0.046,.439,.390,0.049,.375,.342,0.033,3.38,5.10,-1.72
Barnes, Matt,598264,2020,102,55,.214,.236,-0.022,.369,.432,-0.063,.312,.342,-0.030,4.30,5.10,-0.80
