Chisholm Jr., Jazz,665862,2021,507,324,.248,.238,0.010,.425,.409,0.016,.312,.307,0.005
Andrus, Elvis,462101,2021,541,423,.243,.272,-0.029,.320,.373,-0.053,.270,.307,-0.037
Young, Andrew,670370,2021,104,47,.209,.197,0.012,.484,.431,0.053,.332,.307,0.025
Straw, Myles,664702,2021,638,448,.271,.260,0.011,.348,.337,0.011,.311,.306,0.005
Hernandez, Yadiel,628450,2021,289,207,.273,.240,0.033,.413,.402,0.011,.320,.305,0.015
Molina, Yadier,425877,2021,473,364,.252,.255,-0.003,.370,.406,-0.036,.289,.305,-0.016
Goodrum, Niko,592348,2021,325,185,.214,.215,-0.001,.359,.381,-0.022,.286,.305,-0.019
Urshela, Gio,570482,2021,442,312,.267,.252,0.015,.419,.415,0.004,.309,.304,0.005
Narváez, Omar,553882,2021,445,313,.266,.235,0.031,.402,.369,0.033,.322,.304,0.018
Rendon, Anthony,543685,2021,249,178,.240,.233,0.007,.382,.369,0.013,.310,.304,0.006
Larnach, Trevor,663616,2021,301,158,.223,.209,0.014,.350,.372,-0.022,.300,.304,-0.004
Ramos, Wilson,467092,2021,163,116,.205,.236,-0.031,.397,.413,-0.016,.272,.304,-0.032
Aquino, Aristides,606157,2021,204,101,.190,.188,0.002,.408,.399,0.009,.303,.304,-0.001
Guillorme, Luis,641645,2021,156,110,.265,.238,0.027,.311,.313,-0.002,.311,.303,0.008
Berti, Jon,542932,2021,271,175,.210,.233,-0.023,.313,.325,-0.012,.282,.303,-0.021
Garneau, Dustin,572863,2021,68,46,.210,.206,0.004,.581,.471,0.110,.335,.303,0.032
De La Cruz, Bryan,650559,2021,219,147,.296,.254,0.042,.427,.366,0.061,.339,.302,0.037
Arozarena, Randy,668227,2021,604,364,.274,.220,0.054,.459,.366,0.093,.350,.302,0.048
García, Adolis,666969,2021,622,391,.243,.223,0.020,.454,.426,0.028,.314,.302,0.012
Profar, Jurickson,595777,2021,412,291,.227,.238,-0.011,.320,.323,-0.003,.292,.302,-0.010
Shaw, Travis,543768,2021,250,155,.200,.215,-0.015,.373,.387,-0.014,.289,.302,-0.013
Merrifield, Whit,593160,2021,720,573,.277,.263,0.014,.395,.383,0.012,.306,.301,0.005
Farmer, Kyle,571657,2021,529,392,.263,.251,0.012,.416,.382,0.034,.316,.301,0.015
Palacios, Josh,641943,2021,42,26,.200,.230,-0.030,.200,.333,-0.133,.236,.301,-0.065
Pozo, Yohel,650968,2021,77,64,.284,.274,0.010,.378,.386,-0.008,.300,.300,0.000
Dickerson, Corey,572816,2021,365,269,.271,.250,0.021,.408,.377,0.031,.317,.300,0.017
Herrera, Odúbel,546318,2021,492,379,.260,.252,0.008,.416,.377,0.039,.312,.300,0.012
Jeffers, Ryan,680777,2021,293,159,.199,.207,-0.008,.401,.415,-0.014,.289,.300,-0.011
Pérez, Roberto,547379,2021,161,87,.149,.202,-0.053,.319,.390,-0.071,.251,.300,-0.049
Nola, Austin,543592,2021,194,156,.272,.254,0.018,.376,.346,0.030,.316,.299,0.017
Hayes, Ke'Bryan,663647,2021,396,277,.257,.247,0.010,.373,.367,0.006,.301,.299,0.002
Anderson, Brian,605119,2021,264,168,.249,.215,0.034,.378,.374,0.004,.314,.299,0.015
Taylor, Michael A.,572191,2021,528,346,.244,.246,-0.002,.356,.390,-0.034,.286,.299,-0.013
Zimmerman, Ryan,475582,2021,273,180,.243,.232,0.011,.471,.419,0.052,.319,.299,0.020
Rogers, Jake,668670,2021,127,70,.239,.211,0.028,.496,.407,0.089,.339,.299,0.040
Dozier, Hunter,641531,2021,543,339,.216,.224,-0.008,.394,.388,0.006,.293,.299,-0.006
Kieboom, Carter,666198,2021,249,157,.207,.231,-0.024,.318,.343,-0.025,.275,.299,-0.024
Friedl, TJ,670770,2021,36,30,.290,.247,0.043,.419,.340,0.079,.338,.298,0.040
Rosario, Amed,642708,2021,588,434,.282,.265,0.017,.409,.365,0.044,.315,.298,0.017
Rojas, Josh,668942,2021,550,351,.264,.236,0.028,.411,.356,0.055,.325,.298,0.027
Rondón, José,602922,2021,90,65,.263,.238,0.025,.413,.359,0.054,.316,.298,0.018
Arroyo, Christian,624414,2021,181,121,.262,.232,0.030,.445,.390,0.055,.331,.298,0.033
Solak, Nick,669256,2021,511,355,.242,.237,0.005,.362,.360,0.002,.299,.298,0.001
Avila, Alex,488671,2021,111,53,.191,.176,0.015,.348,.316,0.032,.311,.298,0.013
Welker, Colton,666213,2021,40,26,.189,.256,-0.067,.216,.365,-0.149,.215,.298,-0.083
Raley, Luke,670042,2021,72,41,.182,.217,-0.035,.288,.421,-0.133,.236,.298,-0.062
Crawford, J.P.,641487,2021,687,510,.273,.256,0.017,.376,.338,0.038,.314,.297,0.017
Reyes, Victor,622682,2021,220,157,.258,.257,0.001,.416,.404,0.012,.298,.297,0.001
Olivares, Edward,658668,2021,111,84,.238,.236,0.002,.406,.389,0.017,.301,.297,0.004
Moreland, Mitch,519048,2021,252,174,.227,.226,0.001,.415,.395,0.020,.300,.297,0.003
Hernandez, Yonny,660634,2021,166,113,.217,.251,-0.034,.252,.296,-0.044,.265,.297,-0.032
Iglesias, José,578428,2021,511,409,.271,.269,0.002,.391,.364,0.027,.304,.296,0.008
Myers, Wil,571976,2021,500,305,.256,.218,0.038,.434,.370,0.064,.330,.296,0.034
Dahl, David,621311,2021,220,150,.210,.246,-0.036,.322,.398,-0.076,.246,.296,-0.050
Bauers, Jake,641343,2021,315,204,.209,.232,-0.023,.277,.359,-0.082,.256,.296,-0.040
Stevenson, Andrew,664057,2021,213,134,.229,.241,-0.012,.339,.372,-0.033,.276,.295,-0.019
Schrock, Max,621011,2021,134,102,.288,.265,0.023,.448,.370,0.078,.329,.294,0.035
Alberto, Hanser,593643,2021,255,221,.270,.265,0.005,.402,.384,0.018,.296,.294,0.002
Bader, Harrison,664056,2021,401,284,.267,.232,0.035,.460,.394,0.066,.331,.294,0.037
Grichuk, Randal,545341,2021,545,401,.241,.233,0.008,.423,.400,0.023,.300,.294,0.006
Gardner, Brett,458731,2021,461,298,.222,.216,0.006,.362,.318,0.044,.305,.294,0.011
Díaz, Lewin,650331,2021,128,89,.205,.221,-0.016,.451,.442,0.009,.288,.294,-0.006
Marcano, Tucupita,672779,2021,50,35,.182,.240,-0.058,.205,.300,-0.095,.231,.294,-0.063
O'Grady, Brian,657434,2021,61,36,.157,.197,-0.040,.333,.344,-0.011,.265,.294,-0.029
Peralta, David,444482,2021,538,397,.259,.242,0.017,.402,.344,0.058,.314,.293,0.021
O'Hearn, Ryan,656811,2021,254,168,.225,.234,-0.009,.369,.396,-0.027,.274,.293,-0.019
Rojas, Jose,670351,2021,184,118,.208,.215,-0.007,.399,.389,0.010,.292,.293,-0.001
Rengifo, Luis,650859,2021,190,141,.201,.237,-0.036,.310,.396,-0.086,.244,.293,-0.049
Vosler, Jason,613564,2021,82,53,.178,.212,-0.034,.356,.398,-0.042,.261,.293,-0.032
Daza, Yonathan,602074,2021,331,248,.282,.259,0.023,.355,.334,0.021,.304,.292,0.012
Calhoun, Kole,594777,2021,182,126,.235,.221,0.014,.373,.384,-0.011,.292,.292,0.000
Heyward, Jason,518792,2021,353,255,.214,.231,-0.017,.347,.364,-0.017,.275,.292,-0.017
McKinney, Billy,641856,2021,300,188,.192,.213,-0.021,.358,.359,-0.001,.277,.292,-0.015
Kiner-Falefa, Isiah,643396,2021,677,548,.271,.267,0.004,.357,.349,0.008,.293,.291,0.002
García, Leury,544725,2021,474,332,.267,.239,0.028,.376,.335,0.041,.312,.291,0.021
Rojas, Miguel,500743,2021,539,423,.265,.248,0.017,.392,.344,0.048,.311,.291,0.020
Alfaro, Jorge,595751,2021,311,196,.244,.246,-0.002,.342,.380,-0.038,.274,.291,-0.017
Park, Hoy,660829,2021,150,92,.195,.216,-0.021,.336,.340,-0.004,.277,.291,-0.014
Hampson, Garrett,641658,2021,494,340,.234,.235,-0.001,.380,.372,0.008,.288,.290,-0.002
Caratini, Victor,605170,2021,356,235,.227,.227,0.000,.323,.354,-0.031,.273,.290,-0.017
Castro, Willi,650489,2021,450,310,.220,.244,-0.024,.351,.364,-0.013,.271,.290,-0.019
Murphy, Tom,608596,2021,325,181,.202,.193,0.009,.350,.347,0.003,.288,.290,-0.002
Madrigal, Nick,663611,2021,215,184,.305,.263,0.042,.425,.328,0.097,.335,.289,0.046
Clement, Ernie,676391,2021,133,105,.231,.251,-0.020,.339,.351,-0.012,.275,.289,-0.014
Chirinos, Robinson,455139,2021,112,62,.227,.189,0.038,.454,.362,0.092,.336,.289,0.047
Nido, Tomás,621512,2021,161,109,.222,.242,-0.020,.327,.395,-0.068,.254,.289,-0.035
Heredia, Guillermo,628338,2021,347,225,.220,.220,0.000,.354,.336,0.018,.292,.289,0.003
Piscotty, Stephen,572039,2021,188,125,.220,.221,-0.001,.353,.375,-0.022,.279,.289,-0.010
Vogt, Stephen,519390,2021,238,156,.195,.213,-0.018,.333,.353,-0.020,.270,.289,-0.019
Moore, Dylan,664238,2021,377,222,.181,.204,-0.023,.334,.348,-0.014,.271,.289,-0.018
Alford, Anthony,546990,2021,148,75,.233,.199,0.034,.406,.383,0.023,.310,.288,0.022
Robles, Victor,645302,2021,369,235,.203,.216,-0.013,.295,.314,-0.019,.274,.288,-0.014
Odor, Rougned,596059,2021,361,223,.202,.200,0.002,.379,.370,0.009,.289,.288,0.001
Castro, Rodolfo,666801,2021,93,59,.198,.218,-0.020,.395,.386,0.009,.281,.288,-0.007
Gosselin, Phil,594838,2021,373,265,.261,.239,0.022,.362,.353,0.009,.297,.287,0.010
Hill, Derek,656537,2021,150,97,.259,.243,0.016,.388,.348,0.040,.305,.287,0.018
Mateo, Jorge,622761,2021,209,141,.247,.243,0.004,.376,.361,0.015,.291,.287,0.004
Cabrera, Asdrúbal,452678,2021,352,233,.230,.214,0.016,.366,.331,0.035,.297,.287,0.010
Tom, Ka'ai,664789,2021,133,75,.139,.193,-0.054,.231,.277,-0.046,.239,.287,-0.048
Brinson, Lewis,621446,2021,290,204,.226,.242,-0.016,.376,.372,0.004,.275,.286,-0.011
Rivas, Alfonso,663845,2021,49,28,.318,.225,0.093,.409,.331,0.078,.353,.285,0.068
Mejía, Francisco,642336,2021,277,204,.260,.230,0.030,.416,.345,0.071,.320,.285,0.035
Reddick, Josh,502210,2021,158,121,.258,.262,-0.004,.371,.367,0.004,.283,.285,-0.002
Mercer, Jordy,474568,2021,127,84,.254,.239,0.015,.364,.351,0.013,.294,.285,0.009
Valera, Breyvic,591971,2021,97,77,.253,.251,0.002,.356,.318,0.038,.293,.285,0.008
Trevino, Jose,624431,2021,302,233,.239,.248,-0.009,.340,.374,-0.034,.261,.285,-0.024
Nootbaar, Lars,663457,2021,124,83,.239,.213,0.026,.422,.349,0.073,.316,.285,0.031
Biggio, Cavan,624415,2021,294,177,.224,.207,0.017,.356,.331,0.025,.297,.285,0.012
Haggerty, Sam,664059,2021,94,59,.186,.218,-0.032,.291,.372,-0.081,.240,.285,-0.045
Quinn, Roman,596451,2021,62,33,.173,.204,-0.031,.288,.270,0.018,.275,.285,-0.010
Wendle, Joey,621563,2021,501,350,.265,.237,0.028,.422,.354,0.068,.317,.284,0.033
Márquez, Germán,608566,2021,60,47,.264,.274,-0.010,.415,.380,0.035,.288,.284,0.004
Perdomo, Geraldo,672695,2021,37,25,.258,.204,0.054,.419,.336,0.083,.331,.284,0.047
Devers, José,672701,2021,46,31,.244,.264,-0.020,.317,.309,0.008,.276,.284,-0.008
McCann, James,543510,2021,412,263,.232,.224,0.008,.349,.343,0.006,.281,.284,-0.003
Phillips, Brett,621433,2021,292,144,.206,.179,0.027,.427,.359,0.068,.313,.284,0.029
Heim, Jonah,641680,2021,285,211,.196,.230,-0.034,.358,.371,-0.013,.256,.284,-0.028
Cameron, Daz,663662,2021,115,65,.194,.202,-0.008,.359,.355,0.004,.281,.284,-0.003
Davis, Jonathan,641505,2021,103,62,.126,.194,-0.068,.172,.306,-0.134,.210,.284,-0.074
Lopez, Nicky,670032,2021,565,438,.300,.239,0.061,.378,.304,0.074,.329,.283,0.046
Kiermaier, Kevin,595281,2021,390,253,.259,.232,0.027,.388,.319,0.069,.310,.283,0.027
Marchan, Rafael,665561,2021,56,42,.231,.255,-0.024,.346,.319,0.027,.277,.283,-0.006
Walls, Taylor,670764,2021,176,104,.211,.208,0.003,.296,.308,-0.012,.279,.283,-0.004
Paredes, Isaac,670623,2021,85,63,.208,.225,-0.017,.319,.307,0.012,.274,.283,-0.009
Maton, Nick,665155,2021,131,80,.256,.226,0.030,.385,.337,0.048,.309,.282,0.027
Robertson, Daniel,621002,2021,90,47,.164,.179,-0.015,.274,.290,-0.016,.265,.282,-0.017
Jankowski, Travis,608671,2021,157,104,.252,.223,0.029,.351,.286,0.065,.310,.281,0.029
Lagares, Juan,501571,2021,327,238,.236,.243,-0.007,.372,.372,0.000,.274,.281,-0.007
Pillar, Kevin,607680,2021,347,245,.231,.224,0.007,.415,.372,0.043,.297,.281,0.016
Chang, Yu,644374,2021,251,169,.228,.232,-0.004,.426,.380,0.046,.294,.281,0.013
McKenna, Ryan,663630,2021,197,97,.183,.200,-0.017,.266,.307,-0.041,.259,.281,-0.022
Hiura, Keston,669374,2021,197,99,.168,.181,-0.013,.301,.360,-0.059,.250,.281,-0.031
Bellinger, Cody,641355,2021,350,224,.165,.208,-0.043,.302,.357,-0.055,.237,.281,-0.044
Fletcher, David,664058,2021,665,573,.262,.271,-0.009,.324,.319,0.005,.273,.280,-0.007
McGuire, Reese,624512,2021,217,156,.253,.236,0.017,.343,.327,0.016,.289,.280,0.009
Galvis, Freddy,520471,2021,394,284,.242,.222,0.020,.407,.350,0.057,.305,.280,0.025
Tucker, Cole,657061,2021,131,85,.222,.228,-0.006,.342,.312,0.030,.282,.280,0.002
Tsutsugo, Yoshi,660294,2021,262,160,.217,.193,0.024,.383,.344,0.039,.302,.280,0.022
Casali, Curt,592200,2021,231,135,.210,.199,0.011,.350,.330,0.020,.289,.280,0.009
Gonzalez, Marwin,503556,2021,307,200,.199,.217,-0.018,.304,.333,-0.029,.259,.280,-0.021
Marmolejos, José,592530,2021,122,68,.160,.184,-0.024,.311,.348,-0.037,.256,.280,-0.024
Tapia, Raimel,606132,2021,533,422,.273,.249,0.024,.372,.317,0.055,.305,.279,0.026
Astudillo, Willians,553902,2021,216,197,.236,.249,-0.013,.375,.373,0.002,.272,.279,-0.007
Nogowski, John,596056,2021,143,108,.233,.241,-0.008,.310,.312,-0.002,.273,.279,-0.006
García, Luis,671277,2021,247,193,.242,.240,0.002,.411,.365,0.046,.291,.278,0.013
Mercado, Oscar,640458,2021,238,173,.224,.216,0.008,.369,.326,0.043,.294,.278,0.016
Holt, Brock,571788,2021,260,187,.209,.229,-0.020,.298,.315,-0.017,.259,.278,-0.019
Martin, Jason,641829,2021,154,105,.208,.225,-0.017,.354,.377,-0.023,.260,.278,-0.018
Reyes, Pablo,622569,2021,87,63,.256,.227,0.029,.359,.318,0.041,.303,.277,0.026
Akiyama, Shogo,673451,2021,183,124,.204,.234,-0.030,.253,.306,-0.053,.242,.277,-0.035
Difo, Wilmer,594694,2021,240,166,.269,.228,0.041,.384,.320,0.064,.312,.276,0.036
Moustakas, Mike,519058,2021,206,140,.208,.202,0.006,.372,.329,0.043,.284,.276,0.008
Alcántara, Sergio,642727,2021,255,149,.205,.208,-0.003,.327,.298,0.029,.279,.276,0.003
Brosseau, Mike,670712,2021,169,99,.187,.203,-0.016,.347,.331,0.016,.268,.276,-0.008
Joyce, Matt,459964,2021,69,40,.091,.162,-0.071,.218,.299,-0.081,.219,.276,-0.057
Vázquez, Christian,543877,2021,498,379,.258,.234,0.024,.352,.335,0.017,.289,.275,0.014
Newman, Kevin,621028,2021,554,485,.226,.255,-0.029,.309,.330,-0.021,.249,.275,-0.026
VanMeter, Josh,642165,2021,310,193,.212,.203,0.009,.354,.321,0.033,.287,.275,0.012
Eaton, Adam,594809,2021,288,188,.201,.216,-0.015,.327,.309,0.018,.271,.275,-0.004
Santana, Danny,542454,2021,127,86,.181,.191,-0.010,.345,.365,-0.020,.261,.275,-0.014
Tauchman, Mike,643565,2021,191,109,.181,.195,-0.014,.283,.302,-0.019,.260,.275,-0.015
Knizner, Andrew,668800,2021,185,122,.174,.203,-0.029,.236,.298,-0.062,.238,.275,-0.037
González, Erik,570481,2021,229,181,.232,.253,-0.021,.300,.347,-0.047,.244,.274,-0.030
Barnes, Austin,605131,2021,225,145,.215,.213,0.002,.345,.311,0.034,.285,.274,0.011
Panik, Joe,605412,2021,257,204,.208,.238,-0.030,.284,.324,-0.040,.244,.274,-0.030
Gallagher, Cam,595956,2021,124,95,.250,.250,0.000,.330,.314,0.016,.274,.273,0.001
Dubón, Mauricio,643289,2021,187,136,.240,.228,0.012,.377,.361,0.016,.278,.273,0.005
McKinstry, Zach,656716,2021,172,111,.215,.212,0.003,.405,.372,0.033,.282,.273,0.009
Gregorius, Didi,544369,2021,408,308,.209,.223,-0.014,.370,.327,0.043,.275,.273,0.002
Díaz, Isan,656371,2021,278,170,.193,.203,-0.010,.282,.308,-0.026,.252,.273,-0.021
Cave, Jake,595909,2021,178,103,.189,.220,-0.031,.293,.337,-0.044,.241,.273,-0.032
Mazara, Nomar,608577,2021,181,121,.212,.212,0.000,.321,.341,-0.020,.264,.272,-0.008
Araúz, Jonathan,660620,2021,75,52,.185,.197,-0.012,.369,.310,0.059,.282,.271,0.011
Rortvedt, Ben,666163,2021,98,62,.169,.205,-0.036,.281,.348,-0.067,.227,.271,-0.044
Fried, Max,608331,2021,67,45,.273,.235,0.038,.327,.319,0.008,.289,.270,0.019
Culberson, Charlie,518586,2021,271,188,.243,.229,0.014,.381,.321,0.060,.292,.270,0.022
Johnson, Daniel,669288,2021,81,50,.221,.208,0.013,.377,.375,0.002,.274,.270,0.004
Peters, DJ,656847,2021,240,144,.197,.198,-0.001,.422,.374,0.048,.272,.270,0.002
Franco, Maikel,596748,2021,403,313,.210,.224,-0.014,.355,.344,0.011,.263,.269,-0.006
Walton, Donovan,622268,2021,69,50,.206,.226,-0.020,.365,.335,0.030,.267,.269,-0.002
Giménez, Andrés,665926,2021,210,138,.218,.210,0.008,.351,.318,0.033,.277,.268,0.009
Peraza, José,606299,2021,154,116,.204,.212,-0.008,.380,.335,0.045,.280,.268,0.012
Maldonado, Martín,455117,2021,426,247,.172,.183,-0.011,.300,.312,-0.012,.258,.268,-0.010
Williams, Luke,663897,2021,108,75,.245,.226,0.019,.316,.280,0.036,.283,.266,0.017
Valaika, Pat,642162,2021,281,187,.201,.213,-0.012,.290,.337,-0.047,.238,.266,-0.028
Kim, Ha-Seong,673490,2021,298,201,.202,.209,-0.007,.352,.309,0.043,.270,.265,0.005
Barnhart, Tucker,571466,2021,388,251,.247,.203,0.044,.368,.313,0.055,.300,.264,0.036
Miller, Owen,680911,2021,202,138,.204,.222,-0.018,.309,.342,-0.033,.241,.264,-0.023
Rivera, René,425784,2021,78,43,.232,.196,0.036,.362,.334,0.028,.288,.263,0.025
Gutierrez, Kelvin,642721,2021,295,196,.232,.218,0.014,.316,.304,0.012,.270,.263,0.007
Suzuki, Kurt,435559,2021,247,180,.224,.203,0.021,.342,.308,0.034,.282,.263,0.019
Nuñez, Dom,624513,2021,263,138,.189,.171,0.018,.399,.313,0.086,.294,.262,0.032
Simmons, Andrelton,592743,2021,451,354,.223,.230,-0.007,.274,.281,-0.007,.252,.261,-0.009
Long Jr., Shed,643418,2021,121,73,.198,.203,-0.005,.360,.321,0.039,.268,.261,0.007
Frazier, Todd,453943,2021,40,29,.086,.174,-0.088,.114,.288,-0.174,.163,.261,-0.098
Rivas, Webster,593590,2021,77,53,.221,.199,0.022,.338,.278,0.060,.286,.258,0.028
Mendick, Danny,664901,2021,186,124,.220,.201,0.019,.287,.273,0.014,.268,.258,0.010
Marisnick, Jake,545350,2021,198,115,.216,.196,0.020,.375,.294,0.081,.287,.258,0.029
Torreyes, Ronald,591720,2021,344,283,.242,.233,0.009,.346,.299,0.047,.274,.257,0.017
Trejo, Alan,676701,2021,50,32,.217,.245,-0.028,.326,.376,-0.050,.245,.257,-0.012
Ramos, Henry,592656,2021,55,39,.200,.208,-0.008,.300,.314,-0.014,.244,.257,-0.013
Locastro, Tim,641796,2021,156,107,.180,.207,-0.027,.252,.268,-0.016,.237,.257,-0.020
Bradley Jr., Jackie,598265,2021,428,258,.163,.198,-0.035,.261,.294,-0.033,.224,.257,-0.033
Velazquez, Andrew,623205,2021,68,44,.224,.220,0.004,.358,.366,-0.008,.252,.256,-0.004
Blandino, Alex,607468,2021,82,42,.200,.174,0.026,.257,.244,0.013,.270,.256,0.014
Ríos, Edwin,621458,2021,60,33,.078,.137,-0.059,.137,.290,-0.153,.182,.256,-0.074
Drury, Brandon,592273,2021,88,62,.274,.204,0.070,.476,.344,0.132,.333,.254,0.079
Parra, Gerardo,467827,2021,107,69,.237,.213,0.024,.351,.297,0.054,.282,.253,0.029
Isbel, Kyle,664728,2021,83,53,.276,.204,0.072,.434,.286,0.148,.333,.252,0.081
Sanchez, Adrián,506703,2021,38,31,.257,.234,0.023,.314,.278,0.036,.271,.252,0.019
Taveras, Leody,665750,2021,185,115,.161,.211,-0.050,.270,.315,-0.045,.209,.252,-0.043
McCarthy, Jake,664983,2021,70,37,.220,.156,0.064,.373,.248,0.125,.315,.251,0.064
Dyson, Jarrod,502481,2021,149,106,.207,.220,-0.013,.289,.285,0.004,.243,.251,-0.008
Chavis, Michael,656308,2021,124,80,.248,.228,0.020,.397,.344,0.053,.277,.250,0.027
Ahmed, Nick,605113,2021,473,333,.221,.208,0.013,.339,.290,0.049,.269,.250,0.019
Arcia, Orlando,606115,2021,89,63,.198,.199,-0.001,.309,.308,0.001,.245,.250,-0.005
Ruiz, Rio,547004,2021,141,90,.168,.184,-0.016,.272,.288,-0.016,.231,.250,-0.019
Wong, Kean,642221,2021,66,47,.167,.217,-0.050,.233,.329,-0.096,.187,.250,-0.063
White, Eli,642201,2021,220,132,.177,.176,0.001,.308,.291,0.017,.253,.249,0.004
Neuse, Sheldon,641914,2021,66,39,.169,.193,-0.024,.323,.382,-0.059,.214,.249,-0.035
Wade, Tyler,642180,2021,145,90,.268,.194,0.074,.323,.242,0.081,.302,.248,0.054
Mayfield, Jack,608686,2021,290,202,.218,.187,0.031,.387,.317,0.070,.284,.248,0.036
Jones, JaCoby,592444,2021,105,58,.170,.197,-0.027,.250,.333,-0.083,.204,.248,-0.044
Jones, Taylor,622100,2021,108,75,.245,.208,0.037,.402,.327,0.075,.283,.247,0.036
Duran, Jarren,680776,2021,112,68,.215,.223,-0.008,.336,.306,0.030,.247,.246,0.001
Vargas, Ildemaro,545121,2021,83,60,.156,.214,-0.058,.221,.279,-0.058,.192,.245,-0.053
Perez, Michael,605421,2021,231,142,.143,.171,-0.028,.290,.302,-0.012,.225,.244,-0.019
Wynns, Austin,642851,2021,139,100,.185,.201,-0.016,.308,.296,0.012,.236,.243,-0.007
Short, Zack,670097,2021,184,103,.141,.153,-0.012,.282,.272,0.010,.230,.243,-0.013
Greiner, Grayson,606988,2021,82,42,.236,.169,0.067,.333,.260,0.073,.293,.241,0.052
Celestino, Gilberto,665482,2021,62,45,.136,.189,-0.053,.288,.320,-0.032,.201,.241,-0.040
White, Evan,657108,2021,104,66,.144,.191,-0.047,.237,.293,-0.056,.197,.240,-0.043
Sierra, Magneuris,642423,2021,225,160,.230,.226,0.004,.268,.263,0.005,.239,.239,0.000
Cordero, Franchy,614173,2021,136,77,.189,.194,-0.005,.260,.293,-0.033,.222,.239,-0.017
Miley, Wade,489119,2021,59,43,.185,.219,-0.034,.241,.266,-0.025,.210,.239,-0.029
Rivero, Sebastian,665861,2021,44,25,.175,.186,-0.011,.225,.256,-0.031,.220,.239,-0.019
Martin, Richie,621006,2021,105,72,.235,.217,0.018,.286,.274,0.012,.246,.238,0.008
Leyba, Domingo,642736,2021,96,64,.115,.181,-0.066,.161,.254,-0.093,.172,.236,-0.064
Mazeika, Patrick,664850,2021,87,62,.190,.189,0.001,.266,.270,-0.004,.228,.235,-0.007
Barrero, Jose,676480,2021,56,33,.200,.157,0.043,.320,.266,0.054,.271,.234,0.037
Trammell, Taylor,666211,2021,178,83,.160,.143,0.017,.359,.265,0.094,.270,.234,0.036
Freeman, Mike,502273,2021,65,39,.186,.204,-0.018,.186,.236,-0.050,.206,.233,-0.027
Knapp, Andrew,595284,2021,159,86,.152,.173,-0.021,.214,.274,-0.060,.196,.231,-0.035
Fuentes, Joshua,658069,2021,284,207,.225,.204,0.021,.351,.281,0.070,.261,.230,0.031
Inciarte, Ender,542255,2021,89,60,.215,.186,0.029,.316,.254,0.062,.262,.230,0.032
Hedges, Austin,595978,2021,312,209,.178,.193,-0.015,.308,.288,0.020,.227,.230,-0.003
Garcia, Aramis,605244,2021,94,62,.205,.191,0.014,.318,.293,0.025,.244,.229,0.015
Ellis, Drew,656403,2021,83,42,.130,.134,-0.004,.203,.191,0.012,.230,.229,0.001
Raleigh, Cal,663728,2021,148,88,.180,.179,0.001,.309,.292,0.017,.231,.228,0.003
Sogard, Eric,519299,2021,180,141,.249,.200,0.049,.314,.270,0.044,.259,.227,0.032
Craig, Will,643269,2021,65,38,.217,.181,0.036,.300,.269,0.031,.251,.226,0.025
García, Robel,596825,2021,117,66,.151,.185,-0.034,.208,.238,-0.030,.194,.224,-0.030
Jackson, Alex,656577,2021,151,58,.137,.131,0.006,.237,.230,0.007,.227,.222,0.005
Sisco, Chance,642082,2021,83,53,.149,.157,-0.008,.189,.221,-0.032,.205,.221,-0.016
Lester, Jon,452657,2021,51,25,.167,.181,-0.014,.271,.287,-0.016,.205,.220,-0.015
Romine, Andrew,461865,2021,64,36,.183,.190,-0.007,.267,.234,0.033,.223,.218,0.005
Smith, Kevan,607345,2021,106,64,.168,.185,-0.017,.200,.240,-0.040,.194,.217,-0.023
León, Sandy,506702,2021,220,140,.183,.170,0.013,.267,.258,0.009,.225,.216,0.009
Hamilton, Billy,571740,2021,135,84,.220,.198,0.022,.378,.262,0.116,.262,.215,0.047
Zavala, Seby,664874,2021,104,56,.183,.142,0.041,.376,.284,0.092,.265,.215,0.050
Kershaw, Clayton,477132,2021,39,27,.222,.214,0.008,.222,.244,-0.022,.209,.214,-0.005
Oliva, Jared,666931,2021,43,30,.175,.200,-0.025,.225,.231,-0.006,.197,.214,-0.017
Stubbs, Garrett,596117,2021,38,29,.176,.181,-0.005,.235,.238,-0.003,.205,.212,-0.007
Núñez, Renato,600524,2021,55,37,.189,.176,0.013,.472,.267,0.205,.287,.211,0.076
Fargas, Johneshwy,641561,2021,54,38,.250,.203,0.047,.385,.246,0.139,.275,.205,0.070
Bolt, Skye,621450,2021,60,44,.088,.187,-0.099,.158,.267,-0.109,.113,.204,-0.091
Mahle, Tyler,641816,2021,66,43,.055,.149,-0.094,.055,.220,-0.165,.092,.198,-0.106
Adams, Matt,571431,2021,40,27,.167,.133,0.034,.194,.227,-0.033,.198,.197,0.001
Jones, Jahmai,663330,2021,72,41,.149,.145,0.004,.194,.225,-0.031,.186,.195,-0.009
Terry, Curtis,663799,2021,48,30,.089,.148,-0.059,.133,.226,-0.093,.132,.193,-0.061
Pache, Cristian,665506,2021,68,40,.111,.150,-0.039,.206,.238,-0.032,.159,.192,-0.033
Wilkerson, Stevie,592859,2021,76,42,.167,.155,0.012,.208,.209,-0.001,.190,.186,0.004
Romine, Austin,519222,2021,62,38,.217,.156,0.061,.300,.231,0.069,.237,.184,0.053
Webb, Logan,657277,2021,53,30,.130,.124,0.006,.283,.267,0.016,.192,.184,0.008
Nola, Aaron,605400,2021,63,28,.143,.103,0.040,.184,.133,0.051,.197,.179,0.018
