OAK,4/10/2022,1,643393,Tony,Kemp,1,Y,2B
OAK,4/10/2022,1,462101,Elvis,Andrus,2,Y,SS
OAK,4/10/2022,1,669221,Sean,Murphy,3,Y,DH
OAK,4/10/2022,1,664913,Seth,Brown,4,Y,1B
OAK,4/10/2022,1,572039,Stephen,Piscotty,5,Y,RF
OAK,4/10/2022,1,641856,Billy,McKinney,6,Y,LF
OAK,4/10/2022,1,675656,Kevin,Smith,7,Y,3B
OAK,4/10/2022,1,664119,Austin,Allen,8,Y,C
OAK,4/10/2022,1,665506,Cristian,Pache,9,Y,CF
OAK,4/10/2022,1,641726,Daulton,Jefferies,SP,Y,
PHI,4/10/2022,1,656941,Kyle,Schwarber,1,Y,DH
PHI,4/10/2022,1,516416,Jean,Segura,2,Y,2B
PHI,4/10/2022,1,547180,Bryce,Harper,3,Y,RF
PHI,4/10/2022,1,592206,Nick,Castellanos,4,Y,LF
PHI,4/10/2022,1,656555,Rhys,Hoskins,5,Y,1B
PHI,4/10/2022,1,681082,Bryson,Stott,6,Y,SS
PHI,4/10/2022,1,622666,Johan,Camargo,7,Y,3B
PHI,4/10/2022,1,596117,Garrett,Stubbs,8,Y,C
PHI,4/10/2022,1,663837,Matt,Vierling,9,Y,CF
PHI,4/10/2022,1,621107,Zach,Eflin,SP,Y,
BAL,4/10/2022,1,656775,Cedric,Mullins,1,Y,CF
BAL,4/10/2022,1,663624,Ryan,Mountcastle,2,Y,1B
BAL,4/10/2022,1,623993,Anthony,Santander,3,Y,DH
BAL,4/10/2022,1,641820,Trey,Mancini,4,Y,LF
BAL,4/10/2022,1,602104,Ramon,Urias,5,Y,3B
BAL,4/10/2022,1,596059,Rougned,Odor,6,Y,2B
BAL,4/10/2022,1,669720,Austin,Hays,7,Y,RF
BAL,4/10/2022,1,622761,Jorge,Mateo,8,Y,SS
BAL,4/10/2022,1,621532,Anthony,Bemboom,9,Y,C
BAL,4/10/2022,1,669330,Tyler,Wells,SP,Y,
TB,4/10/2022,1,664040,Brandon,Lowe,1,Y,2B
TB,4/10/2022,1,677551,Wander,Franco,2,Y,SS
TB,4/10/2022,1,668227,Randy,Arozarena,3,Y,LF
TB,4/10/2022,1,596847,Ji-Man,Choi,4,Y,1B
TB,4/10/2022,1,650490,Yandy,Diaz,5,Y,3B
TB,4/10/2022,1,666139,Josh,Lowe,6,Y,RF
TB,4/10/2022,1,623912,Harold,Ramirez,7,Y,DH
TB,4/10/2022,1,572287,Mike,Zunino,8,Y,C
TB,4/10/2022,1,622534,Manuel,Margot,9,Y,CF
TB,4/10/2022,1,446372,Corey,Kluber,SP,Y,
CHW,4/10/2022,1,641313,Tim,Anderson,1,Y,SS
CHW,4/10/2022,1,673357,Luis,Robert,2,Y,CF
CHW,4/10/2022,1,547989,Jose,Abreu,3,Y,1B
CHW,4/10/2022,1,650391,Eloy,Jimenez,4,Y,LF
CHW,4/10/2022,1,683734,Andrew,Vaughn,5,Y,DH
CHW,4/10/2022,1,543281,Josh,Harrison,6,Y,3B
CHW,4/10/2022,1,641553,Adam,Engel,7,Y,RF
CHW,4/10/2022,1,624512,Reese,McGuire,8,Y,C
