BOS,4/12/2022,1,571771,Kike,Hernandez,1,N,
BOS,4/12/2022,1,646240,Rafael,Devers,2,N,
BOS,4/12/2022,1,593428,Xander,Bogaerts,3,N,
BOS,4/12/2022,1,502110,J.D.,Martinez,4,N,
BOS,4/12/2022,1,657077,Alex,Verdugo,5,N,
BOS,4/12/2022,1,596115,Trevor,Story,6,N,
BOS,4/12/2022,1,666915,Bobby,Dalbec,7,N,
BOS,4/12/2022,1,598265,Jackie,Bradley,8,N,
BOS,4/12/2022,1,543877,Christian,Vazquez,9,N,
BOS,4/12/2022,1,448179,Rich,Hill,SP,N,
DET,4/12/2022,1,668731,Akil,Baddoo,1,N,
DET,4/12/2022,1,543257,Robbie,Grossman,2,N,
DET,4/12/2022,1,595879,Javier,Baez,3,N,
DET,4/12/2022,1,600869,Jeimer,Candelario,4,N,
DET,4/12/2022,1,408234,Miguel,Cabrera,5,N,
DET,4/12/2022,1,640457,Austin,Meadows,6,N,
DET,4/12/2022,1,570731,Jonathan,Schoop,7,N,
DET,4/12/2022,1,679529,Spencer,Torkelson,8,N,
DET,4/12/2022,1,571466,Tucker,Barnhart,9,N,
DET,4/12/2022,1,641302,Tyler,Alexander,SP,N,
CLE,4/12/2022,1,664702,Myles,Straw,1,N,
CLE,4/12/2022,1,680757,Steven,Kwan,2,N,
CLE,4/12/2022,1,608070,Jose,Ramirez,3,N,
CLE,4/12/2022,1,614177,Franmil,Reyes,4,N,
CLE,4/12/2022,1,642708,Amed,Rosario,5,N,
CLE,4/12/2022,1,656252,Bobby,Bradley,6,N,
CLE,4/12/2022,1,640458,Oscar,Mercado,7,N,
CLE,4/12/2022,1,665926,Andres,Gimenez,8,N,
CLE,4/12/2022,1,595978,Austin,Hedges,9,N,
CLE,4/12/2022,1,669456,Shane,Bieber,SP,N,
CIN,4/12/2022,1,663697,Jonathan,India,1,N,
CIN,4/12/2022,1,571980,Tyler,Naquin,2,N,
CIN,4/12/2022,1,502054,Thomas,Pham,3,N,
CIN,4/12/2022,1,458015,Joey,Votto,4,N,
CIN,4/12/2022,1,663886,Tyler,Stephenson,5,N,
CIN,4/12/2022,1,669222,Nick,Senzel,6,N,
CIN,4/12/2022,1,519058,Mike,Moustakas,7,N,
CIN,4/12/2022,1,571657,Kyle,Farmer,8,N,
CIN,4/12/2022,1,641584,Jake,Fraley,9,N,
CIN,4/12/2022,1,641816,Tyler,Mahle,SP,N,
SEA,4/12/2022,1,624428,Adam,Frazier,1,N,
SEA,4/12/2022,1,664034,Ty,France,2,N,
SEA,4/12/2022,1,608385,Jesse,Winker,3,N,
SEA,4/12/2022,1,571745,Mitch,Haniger,4,N,
SEA,4/12/2022,1,553993,Eugenio,Suarez,5,N,
SEA,4/12/2022,1,672284,Jarred,Kelenic,6,N,
SEA,4/12/2022,1,677594,Julio,Rodriguez,7,N,
SEA,4/12/2022,1,641487,J.P.,Crawford,8,N,
SEA,4/12/2022,1,663728,Cal,Raleigh,9,N,
SEA,4/12/2022,1,666374,Matthew,Brash,SP,N,
CHW,4/12/2022,1,572041,AJ,Pollock,1,N,
CHW,4/12/2022,1,673357,Luis,Robert,2,N,
CHW,4/12/2022,1,547989,Jose,Abreu,3,N,
CHW,4/12/2022,1,518735,Yasmani,Grandal,4,N,
CHW,4/12/2022,1,650391,Eloy,Jimenez,5,N,
CHW,4/12/2022,1,657757,Gavin,Sheets,6,N,
CHW,4/12/2022,1,544725,Leury,Garcia,7,N,
CHW,4/12/2022,1,543281,Josh,Harrison,8,N,
CHW,4/12/2022,1,669394,Jake,Burger,9,N,
CHW,4/12/2022,1,592826,Vincent,Velasquez,SP,N,
CHC,4/12/2022,1,663611,Nick,Madrigal,1,N,
CHC,4/12/2022,1,643524,Frank,Schwindel,2,N,
CHC,4/12/2022,1,575929,Willson,Contreras,3,N,
CHC,4/12/2022,1,664023,Ian,Happ,4,N,
CHC,4/12/2022,1,621550,Patrick,Wisdom,5,N,
CHC,4/12/2022,1,673548,Seiya,Suzuki,6,N,
CHC,4/12/2022,1,640449,Clint,Frazier,7,N,
CHC,4/12/2022,1,518792,Jason,Heyward,8,N,
CHC,4/12/2022,1,663538,Nico,Hoerner,9,N,
CHC,4/12/2022,1,592767,Drew,Smyly,SP,N,
PIT,4/12/2022,1,663647,Ke'Bryan,Hayes,1,N,
PIT,4/12/2022,1,660294,Yoshitomo,Tsutsugo,2,N,
PIT,4/12/2022,1,668804,Bryan,Reynolds,3,N,
PIT,4/12/2022,1,596129,Daniel,Vogelbach,4,N,
PIT,4/12/2022,1,592325,Ben,Gamel,5,N,
PIT,4/12/2022,1,547379,Roberto,Perez,6,N,
PIT,4/12/2022,1,657061,Cole,Tucker,7,N,
PIT,4/12/2022,1,621028,Kevin,Newman,8,N,
PIT,4/12/2022,1,660829,Hoy,Jun,Park,9,N,
PIT,4/12/2022,1,500779,Jose,Quintana,SP,N,
NYM,4/12/2022,1,607043,Brandon,Nimmo,1,N,
NYM,4/12/2022,1,516782,Starling,Marte,2,N,
NYM,4/12/2022,1,596019,Francisco,Lindor,3,N,
NYM,4/12/2022,1,624413,Peter,Alonso,4,N,
