MIL,4/7/2022,1,543939,Kolten,Wong,1,Y,
MIL,4/7/2022,1,642715,Willy,Adames,2,Y,
MIL,4/7/2022,1,592885,Christian,Yelich,3,Y,
MIL,4/7/2022,1,457705,Andrew,McCutchen,4,Y,
MIL,4/7/2022,1,642133,Rowdy,Tellez,5,Y,
MIL,4/7/2022,1,592669,Hunter,Renfroe,6,Y,
MIL,4/7/2022,1,553882,Omar,Narvaez,7,Y,
MIL,4/7/2022,1,456715,Lorenzo,Cain,8,Y,
MIL,4/7/2022,1,607054,Jace,Peterson,9,Y,
MIL,4/7/2022,1,669203,Corbin,Burnes,SP,Y,
CHC,4/7/2022,1,542364,Rafael,Ortega,1,Y,
CHC,4/7/2022,1,663611,Nick,Madrigal,2,Y,
CHC,4/7/2022,1,575929,Willson,Contreras,3,Y,
CHC,4/7/2022,1,664023,Ian,Happ,4,Y,
CHC,4/7/2022,1,643524,Frank,Schwindel,5,Y,
CHC,4/7/2022,1,673548,Seiya,Suzuki,6,Y,
CHC,4/7/2022,1,518792,Jason,Heyward,7,Y,
CHC,4/7/2022,1,621550,Patrick,Wisdom,8,Y,
CHC,4/7/2022,1,663538,Nico,Hoerner,9,Y,
CHC,4/7/2022,1,543294,Kyle,Hendricks,SP,Y,
CLE,4/7/2022,1,664702,Myles,Straw,1,Y,
CLE,4/7/2022,1,642708,Amed,Rosario,2,Y,
CLE,4/7/2022,1,608070,Jose,Ramirez,3,Y,
CLE,4/7/2022,1,614177,Franmil,Reyes,4,Y,
CLE,4/7/2022,1,656252,Bobby,Bradley,5,Y,
CLE,4/7/2022,1,644374,Yu-Cheng,Chang,6,Y,
CLE,4/7/2022,1,680757,Steven,Kwan,7,Y,
CLE,4/7/2022,1,595978,Austin,Hedges,8,Y,
CLE,4/7/2022,1,665926,Andres,Gimenez,9,Y,
CLE,4/7/2022,1,669456,Shane,Bieber,SP,Y,
KC,4/7/2022,1,593160,Whit,Merrifield,1,Y,
KC,4/7/2022,1,677951,Bobby,Witt,Jr.,2,Y,
KC,4/7/2022,1,643217,Andrew,Benintendi,3,Y,
KC,4/7/2022,1,521692,Salvador,Perez,4,Y,
KC,4/7/2022,1,467793,Carlos,Santana,5,Y,
KC,4/7/2022,1,641531,Hunter,Dozier,6,Y,
KC,4/7/2022,1,609275,Adalberto,Mondesi,7,Y,
KC,4/7/2022,1,572191,Michael,Taylor,8,Y,
KC,4/7/2022,1,670032,Nicky,Lopez,9,Y,
KC,4/7/2022,1,425844,Zack,Greinke,SP,Y,
PIT,4/7/2022,1,596129,Daniel,Vogelbach,1,Y,
PIT,4/7/2022,1,668804,Bryan,Reynolds,2,Y,
PIT,4/7/2022,1,663647,Ke'Bryan,Hayes,3,Y,
PIT,4/7/2022,1,660294,Yoshitomo,Tsutsugo,4,Y,
PIT,4/7/2022,1,621028,Kevin,Newman,5,Y,
PIT,4/7/2022,1,657061,Cole,Tucker,6,Y,
PIT,4/7/2022,1,592325,Ben,Gamel,7,Y,
PIT,4/7/2022,1,547379,Roberto,Perez,8,Y,
PIT,4/7/2022,1,660829,Hoy,Jun,Park,9,Y,
PIT,4/7/2022,1,664141,J.T.,Brubaker,SP,Y,
STL,4/7/2022,1,666185,Dylan,Carlson,1,Y,
STL,4/7/2022,1,502671,Paul,Goldschmidt,2,Y,
STL,4/7/2022,1,641933,Tyler,O'Neill,3,Y,
STL,4/7/2022,1,571448,Nolan,Arenado,4,Y,
STL,4/7/2022,1,405395,Albert,Pujols,5,Y,
STL,4/7/2022,1,657557,Paul,DeJong,6,Y,
STL,4/7/2022,1,425877,Yadier,Molina,7,Y,
STL,4/7/2022,1,664056,Harrison,Bader,8,Y,
STL,4/7/2022,1,669242,Tommy,Edman,9,Y,
STL,4/7/2022,1,425794,Adam,Wainwright,SP,Y,
NYM,4/7/2022,1,607043,Brandon,Nimmo,1,N,
NYM,4/7/2022,1,516782,Starling,Marte,2,N,
NYM,4/7/2022,1,596019,Francisco,Lindor,3,N,
NYM,4/7/2022,1,624413,Peter,Alonso,4,N,
NYM,4/7/2022,1,429664,Robinson,Cano,5,N,
NYM,4/7/2022,1,500871,Eduardo,Escobar,6,N,
NYM,4/7/2022,1,643446,Jeff,McNeil,7,N,
NYM,4/7/2022,1,543510,James,McCann,8,N,
NYM,4/7/2022,1,592192,Mark,Canha,9,N,
NYM,4/7/2022,1,656731,Tylor,Megill,SP,N,
WAS,4/7/2022,1,514917,Cesar,Hernandez,1,Y,
WAS,4/7/2022,1,665742,Juan,Soto,2,Y,
WAS,4/7/2022,1,443558,Nelson,Cruz,3,Y,
WAS,4/7/2022,1,605137,Josh,Bell,4,Y,
WAS,4/7/2022,1,660688,Keibert,Ruiz,5,Y,
WAS,4/7/2022,1,657041,Lane,Thomas,6,Y,
WAS,4/7/2022,1,596748,Maikel,Franco,7,Y,
WAS,4/7/2022,1,444876,Alcides,Escobar,8,Y,
WAS,4/7/2022,1,645302,Victor,Robles,9,Y,
WAS,4/7/2022,1,571578,Patrick,Corbin,SP,Y,
CIN,4/7/2022,1,663697,Jonathan,India,1,Y,
CIN,4/7/2022,1,606157,Aristides,Aquino,2,Y,
CIN,4/7/2022,1,502054,Thomas,Pham,3,Y,
CIN,4/7/2022,1,458015,Joey,Votto,4,Y,
CIN,4/7/2022,1,663886,Tyler,Stephenson,5,Y,
CIN,4/7/2022,1,669222,Nick,Senzel,6,Y,
CIN,4/7/2022,1,519058,Mike,Moustakas,7,Y,
CIN,4/7/2022,1,571657,Kyle,Farmer,8,Y,
CIN,4/7/2022,1,571657,Kyle,Farmer,9,Y,
CIN,4/7/2022,1,641816,Tyler,Mahle,SP,Y,
ATL,4/7/2022,1,592696,Eddie,Rosario,1,Y,
ATL,4/7/2022,1,621566,Matt,Olson,2,Y,
ATL,4/7/2022,1,663586,Austin,Riley,3,Y,
ATL,4/7/2022,1,542303,Marcell,Ozuna,4,Y,
ATL,4/7/2022,1,645277,Ozzie,Albies,5,Y,
ATL,4/7/2022,1,594807,Adam,Duvall,6,Y,
ATL,4/7/2022,1,518595,Travis,d'Arnaud,7,Y,
ATL,4/7/2022,1,543105,Alex,Dickerson,8,Y,
ATL,4/7/2022,1,621020,Dansby,Swanson,9,Y,
ATL,4/7/2022,1,608331,Max,Fried,SP,Y,
HOU,4/7/2022,1,514888,Jose,Altuve,1,N,
HOU,4/7/2022,1,488726,Michael,Brantley,2,N,
HOU,4/7/2022,1,608324,Alex,Bregman,3,N,
HOU,4/7/2022,1,670541,Yordan,Alvarez,4,N,
HOU,4/7/2022,1,493329,Yulieski,Gurriel,5,N,
HOU,4/7/2022,1,663656,Kyle,Tucker,6,N,
HOU,4/7/2022,1,676801,Chas,McCormick,7,N,
HOU,4/7/2022,1,665161,Jeremy,Pena,8,N,
HOU,4/7/2022,1,455117,Martin,Maldonado,9,N,
HOU,4/7/2022,1,664285,Framber,Valdez,SP,N,
LAA,4/7/2022,1,660271,Shohei,Ohtani,1,N,
LAA,4/7/2022,1,545361,Mike,Trout,2,N,
LAA,4/7/2022,1,543685,Anthony,Rendon,3,N,
LAA,4/7/2022,1,665120,Jared,Walsh,4,N,
LAA,4/7/2022,1,545358,Max,Stai,5,N,
LAA,4/7/2022,1,669016,Brandon,Marsh,6,N,
LAA,4/7/2022,1,666176,Jo,Adell,7,N,
LAA,4/7/2022,1,623205,Andrew,Velazquez,8,N,
LAA,4/7/2022,1,664058,David,Fletcher,9,N,
LAA,4/7/2022,1,,Shohei,Ohtani,SP,N,
SD,4/7/2022,1,663757,Trent,Grisham,1,N,
SD,4/7/2022,1,592518,Manny,Machado,2,N,
SD,4/7/2022,1,630105,Jake,Cronenworth,3,N,
SD,4/7/2022,1,572228,Luke,Voit,4,N,
SD,4/7/2022,1,543333,Eric,Hosmer,5,N,
SD,4/7/2022,1,571976,Wil,Myers,6,N,
SD,4/7/2022,1,543592,Austin,Nola,7,N,
SD,4/7/2022,1,595777,Jurickson,Profar,8,N,
SD,4/7/2022,1,673490,Ha-seong,Kim,9,N,
SD,4/7/2022,1,506433,Yu,Darvish,SP,N,
ARI,4/7/2022,1,668942,Josh,Rojas,1,N,
ARI,4/7/2022,1,606466,Ketel,Marte,2,N,
ARI,4/7/2022,1,662139,Daulton,Varsho,3,N,
ARI,4/7/2022,1,572233,Christian,Walker,4,N,
ARI,4/7/2022,1,444482,David,Peralta,5,N,
ARI,4/7/2022,1,608348,Carson,Kelly,6,N,
ARI,4/7/2022,1,656976,Pavin,Smith,7,N,
ARI,4/7/2022,1,666179,Seth,Beer,8,N,
ARI,4/7/2022,1,605113,Nick,Ahmed,9,N,
ARI,4/7/2022,1,518516,Madison,Bumgarner,SP,N,
