WAS,4/13/2022,1,514917,Cesar,Hernandez,1,N,
WAS,4/13/2022,1,444876,Alcides,Escobar,2,N,
WAS,4/13/2022,1,665742,Juan,Soto,3,N,
WAS,4/13/2022,1,443558,Nelson,Cruz,4,N,
WAS,4/13/2022,1,605137,Josh,Bell,5,N,
WAS,4/13/2022,1,660688,Keibert,Ruiz,6,N,
WAS,4/13/2022,1,657041,Lane,Thomas,7,N,
WAS,4/13/2022,1,628450,Yadiel,Hernandez,8,N,
WAS,4/13/2022,1,645302,Victor,Robles,9,N,
WAS,4/13/2022,1,680686,Josiah,Gray,SP,N,
ATL,4/13/2022,1,592696,Eddie,Rosario,1,N,
ATL,4/13/2022,1,621566,Matt,Olson,2,N,
ATL,4/13/2022,1,663586,Austin,Riley,3,N,
ATL,4/13/2022,1,542303,Marcell,Ozuna,4,N,
ATL,4/13/2022,1,645277,Ozzie,Albies,5,N,
ATL,4/13/2022,1,594807,Adam,Duvall,6,N,
ATL,4/13/2022,1,518595,Travis,d'Arnaud,7,N,
ATL,4/13/2022,1,543105,Alex,Dickerson,8,N,
ATL,4/13/2022,1,621020,Dansby,Swanson,9,N,
ATL,4/13/2022,1,608331,Max,Fried,SP,N,
CLE,4/13/2022,1,664702,Myles,Straw,1,N,
CLE,4/13/2022,1,642708,Amed,Rosario,2,N,
CLE,4/13/2022,1,608070,Jose,Ramirez,3,N,
CLE,4/13/2022,1,614177,Franmil,Reyes,4,N,
CLE,4/13/2022,1,644374,Yu-Cheng,Chang,5,N,
CLE,4/13/2022,1,656252,Bobby,Bradley,6,N,
CLE,4/13/2022,1,680757,Steven,Kwan,7,N,
CLE,4/13/2022,1,595978,Austin,Hedges,8,N,
CLE,4/13/2022,1,665926,Andres,Gimenez,9,N,
CLE,4/13/2022,1,663474,Triston,McKenzie,SP,N,
CIN,4/13/2022,1,663697,Jonathan,India,1,Y,2B
CIN,4/13/2022,1,571980,Tyler,Naquin,2,Y,RF
CIN,4/13/2022,1,663886,Tyler,Stephenson,3,Y,C
CIN,4/13/2022,1,458015,Joey,Votto,4,Y,1B
CIN,4/13/2022,1,606157,Aristides,Aquino,5,Y,LF
CIN,4/13/2022,1,571657,Kyle,Farmer,6,Y,SS
CIN,4/13/2022,1,519058,Mike,Moustakas,7,Y,DH
CIN,4/13/2022,1,592273,Brandon,Drury,8,Y,3B
CIN,4/13/2022,1,641584,Jake,Fraley,9,Y,CF
CIN,4/13/2022,1,666157,Nick,Lodolo,SP,Y,
CHC,4/13/2022,1,542364,Rafael,Ortega,1,N,
CHC,4/13/2022,1,663611,Nick,Madrigal,2,N,
CHC,4/13/2022,1,575929,Willson,Contreras,3,N,
CHC,4/13/2022,1,664023,Ian,Happ,4,N,
CHC,4/13/2022,1,643524,Frank,Schwindel,5,N,
CHC,4/13/2022,1,673548,Seiya,Suzuki,6,N,
CHC,4/13/2022,1,518792,Jason,Heyward,7,N,
CHC,4/13/2022,1,621550,Patrick,Wisdom,8,N,
CHC,4/13/2022,1,663538,Nico,Hoerner,9,N,
CHC,4/13/2022,1,543294,Kyle,Hendricks,SP,N,
PIT,4/13/2022,1,596129,Daniel,Vogelbach,1,N,
PIT,4/13/2022,1,668804,Bryan,Reynolds,2,N,
PIT,4/13/2022,1,663647,Ke'Bryan,Hayes,3,N,
PIT,4/13/2022,1,660294,Yoshitomo,Tsutsugo,4,N,
PIT,4/13/2022,1,621028,Kevin,Newman,5,N,
PIT,4/13/2022,1,657061,Cole,Tucker,6,N,
PIT,4/13/2022,1,592325,Ben,Gamel,7,N,
PIT,4/13/2022,1,547379,Roberto,Perez,8,N,
PIT,4/13/2022,1,660829,Hoy,Jun,Park,9,N,
PIT,4/13/2022,1,605507,Zach,Thompson,SP,N,
NYM,4/13/2022,1,607043,Brandon,Nimmo,1,N,
NYM,4/13/2022,1,516782,Starling,Marte,2,N,
NYM,4/13/2022,1,596019,Francisco,Lindor,3,N,
NYM,4/13/2022,1,624413,Peter,Alonso,4,N,
NYM,4/13/2022,1,500871,Eduardo,Escobar,5,N,
NYM,4/13/2022,1,429664,Robinson,Cano,6,N,
NYM,4/13/2022,1,592192,Mark,Canha,7,N,
NYM,4/13/2022,1,643446,Jeff,McNeil,8,N,
NYM,4/13/2022,1,621512,Tomas,Nido,9,N,
NYM,4/13/2022,1,453286,Max,Scherzer,SP,N,
PHI,4/13/2022,1,656941,Kyle,Schwarber,1,N,
PHI,4/13/2022,1,592663,JT,Realmuto,2,N,
PHI,4/13/2022,1,547180,Bryce,Harper,3,N,
PHI,4/13/2022,1,592206,Nick,Castellanos,4,N,
PHI,4/13/2022,1,656555,Rhys,Hoskins,5,N,
PHI,4/13/2022,1,544369,Didi,Gregorius,6,N,
PHI,4/13/2022,1,516416,Jean,Segura,7,N,
PHI,4/13/2022,1,664761,Alec,Bohm,8,N,
PHI,4/13/2022,1,663837,Matt,Vierling,9,N,
PHI,4/13/2022,1,605400,Aaron,Nola,SP,N,
BOS,4/13/2022,1,571771,Kike,Hernandez,1,N,
BOS,4/13/2022,1,646240,Rafael,Devers,2,N,
BOS,4/13/2022,1,593428,Xander,Bogaerts,3,N,
BOS,4/13/2022,1,502110,J.D.,Martinez,4,N,
BOS,4/13/2022,1,657077,Alex,Verdugo,5,N,
BOS,4/13/2022,1,596115,Trevor,Story,6,N,
BOS,4/13/2022,1,666915,Bobby,Dalbec,7,N,
BOS,4/13/2022,1,598265,Jackie,Bradley,8,N,
BOS,4/13/2022,1,543877,Christian,Vazquez,9,N,
BOS,4/13/2022,1,543135,Nathan,Eovaldi,SP,N,
DET,4/13/2022,1,543257,Robbie,Grossman,1,N,
DET,4/13/2022,1,640457,Austin,Meadows,2,N,
DET,4/13/2022,1,595879,Javier,Baez,3,N,
DET,4/13/2022,1,600869,Jeimer,Candelario,4,N,
DET,4/13/2022,1,408234,Miguel,Cabrera,5,N,
DET,4/13/2022,1,570731,Jonathan,Schoop,6,N,
DET,4/13/2022,1,668731,Akil,Baddoo,7,N,
DET,4/13/2022,1,679529,Spencer,Torkelson,8,N,
DET,4/13/2022,1,571466,Tucker,Barnhart,9,N,
DET,4/13/2022,1,593958,Eduardo,Rodriguez,SP,N,
LAD,4/13/2022,1,605141,Mookie,Betts,1,N,
LAD,4/13/2022,1,518692,Freddie,Freeman,2,N,
LAD,4/13/2022,1,607208,Trea,Turner,3,N,
LAD,4/13/2022,1,571970,Max,Muncy,4,N,
LAD,4/13/2022,1,457759,Justin,Turner,5,N,
LAD,4/13/2022,1,621458,Edwin,Rios,6,N,
LAD,4/13/2022,1,641355,Cody,Bellinger,7,N,
LAD,4/13/2022,1,666158,Gavin,Lux,8,N,
LAD,4/13/2022,1,605131,Austin,Barnes,9,N,
LAD,4/13/2022,1,477132,Clayton,Kershaw,SP,N,
MIN,4/13/2022,1,621439,Byron,Buxton,1,N,
MIN,4/13/2022,1,621043,Carlos,Correa,2,N,
MIN,4/13/2022,1,593871,Jorge,Polanco,3,N,
MIN,4/13/2022,1,570482,Giovanny,Urshela,4,N,
MIN,4/13/2022,1,593934,Miguel,Sano,5,N,
MIN,4/13/2022,1,666135,Alex,Kirilloff,6,N,
MIN,4/13/2022,1,596142,Gary,Sanchez,7,N,
MIN,4/13/2022,1,680777,Ryan,Jeffers,8,N,
MIN,4/13/2022,1,596146,Max,Kepler,9,N,
MIN,4/13/2022,1,663978,Chris,Paddack,SP,N,
KC,4/13/2022,1,593160,Whit,Merrifield,1,N,
KC,4/13/2022,1,677951,Bobby,Witt,Jr.,2,N,
KC,4/13/2022,1,643217,Andrew,Benintendi,3,N,
KC,4/13/2022,1,521692,Salvador,Perez,4,N,
KC,4/13/2022,1,467793,Carlos,Santana,5,N,
KC,4/13/2022,1,641531,Hunter,Dozier,6,N,
KC,4/13/2022,1,609275,Adalberto,Mondesi,7,N,
KC,4/13/2022,1,572191,Michael,Taylor,8,N,
KC,4/13/2022,1,670032,Nicky,Lopez,9,N,
KC,4/13/2022,1,425844,Zack,Greinke,SP,N,
STL,4/13/2022,1,666185,Dylan,Carlson,1,N,
STL,4/13/2022,1,502671,Paul,Goldschmidt,2,N,
STL,4/13/2022,1,641933,Tyler,O'Neill,3,N,
STL,4/13/2022,1,571448,Nolan,Arenado,4,N,
STL,4/13/2022,1,405395,Albert,Pujols,5,N,
STL,4/13/2022,1,657557,Paul,DeJong,6,N,
STL,4/13/2022,1,425877,Yadier,Molina,7,N,
STL,4/13/2022,1,664056,Harrison,Bader,8,N,
STL,4/13/2022,1,669242,Tommy,Edman,9,N,
STL,4/13/2022,1,425794,Adam,Wainwright,SP,N,
HOU,4/13/2022,1,514888,Jose,Altuve,1,N,
HOU,4/13/2022,1,488726,Michael,Brantley,2,N,
HOU,4/13/2022,1,608324,Alex,Bregman,3,N,
HOU,4/13/2022,1,670541,Yordan,Alvarez,4,N,
HOU,4/13/2022,1,649557,Aledmys,Diaz,5,N,
HOU,4/13/2022,1,663656,Kyle,Tucker,6,N,
HOU,4/13/2022,1,665161,Jeremy,Pena,7,N,
HOU,4/13/2022,1,676801,Chas,McCormick,8,N,
HOU,4/13/2022,1,455117,Martin,Maldonado,9,N,
HOU,4/13/2022,1,664285,Framber,Valdez,SP,N,
ARI,4/13/2022,1,669450,Cooper,Hummel,1,N,
ARI,4/13/2022,1,606466,Ketel,Marte,2,N,
ARI,4/13/2022,1,608348,Carson,Kelly,3,N,
ARI,4/13/2022,1,572233,Christian,Walker,4,N,
ARI,4/13/2022,1,444482,David,Peralta,5,N,
ARI,4/13/2022,1,662139,Daulton,Varsho,6,N,
ARI,4/13/2022,1,672695,Geraldo,Perdomo,7,N,
ARI,4/13/2022,1,656976,Pavin,Smith,8,N,
ARI,4/13/2022,1,656403,Drew,Ellis,9,N,
ARI,4/13/2022,1,518876,Merrill,Kelly,SP,N,
SD,4/13/2022,1,663757,Trent,Grisham,1,N,
SD,4/13/2022,1,592518,Manny,Machado,2,N,
SD,4/13/2022,1,630105,Jake,Cronenworth,3,N,
SD,4/13/2022,1,572228,Luke,Voit,4,N,
SD,4/13/2022,1,543333,Eric,Hosmer,5,N,
SD,4/13/2022,1,595777,Jurickson,Profar,6,N,
SD,4/13/2022,1,571976,Wil,Myers,7,N,
SD,4/13/2022,1,682928,CJ,Abrams,8,N,
SD,4/13/2022,1,595751,Jorge,Alfaro,9,N,
SD,4/13/2022,1,640455,Sean,Manaea,SP,N,
SF,4/13/2022,1,527038,Wilmer,Flores,1,N,
SF,4/13/2022,1,474832,Brandon,Belt,2,N,
SF,4/13/2022,1,573131,Darin,Ruf,3,N,
SF,4/13/2022,1,543063,Brandon,Crawford,4,N,
SF,4/13/2022,1,596103,Austin,Slater,5,N,
SF,4/13/2022,1,573262,Mike,Yastrzemski,6,N,
SF,4/13/2022,1,592626,Joc,Pederson,7,N,
SF,4/13/2022,1,663698,Joey,Bart,8,N,
SF,4/13/2022,1,642731,Thairo,Estrada,9,N,
SF,4/13/2022,1,657277,Logan,Webb,SP,N,
OAK,4/13/2022,1,643393,Tony,Kemp,1,N,
OAK,4/13/2022,1,462101,Elvis,Andrus,2,N,
OAK,4/13/2022,1,669221,Sean,Murphy,3,N,
OAK,4/13/2022,1,664913,Seth,Brown,4,N,
OAK,4/13/2022,1,640461,Chad,Pinder,5,N,
OAK,4/13/2022,1,675656,Kevin,Smith,6,N,
OAK,4/13/2022,1,641914,Sheldon,Neuse,7,N,
OAK,4/13/2022,1,665506,Cristian,Pache,8,N,
OAK,4/13/2022,1,519390,Stephen,Vogt,9,N,
OAK,4/13/2022,1,593423,Frankie,Montas,SP,N,
TB,4/13/2022,1,664040,Brandon,Lowe,1,N,
TB,4/13/2022,1,677551,Wander,Franco,2,N,
TB,4/13/2022,1,596847,Ji-Man,Choi,3,N,
TB,4/13/2022,1,668227,Randy,Arozarena,4,N,
TB,4/13/2022,1,666139,Josh,Lowe,5,N,
TB,4/13/2022,1,642336,Francisco,Mejia,6,N,
TB,4/13/2022,1,595281,Kevin,Kiermaier,7,N,
TB,4/13/2022,1,670764,Taylor,Walls,8,N,
TB,4/13/2022,1,621433,Brett,Phillips,9,N,
TB,4/13/2022,1,663556,Shane,McClanahan,SP,N,
TOR,4/13/2022,1,543807,George,Springer,1,N,
TOR,4/13/2022,1,666182,Bo,Bichette,2,N,
TOR,4/13/2022,1,665489,Vladimir,Guerrero,3,N,
TOR,4/13/2022,1,606192,Teoscar,Hernandez,4,N,
TOR,4/13/2022,1,666971,Lourdes,Gurriel,5,N,
TOR,4/13/2022,1,672386,Alejandro,Kirk,6,N,
TOR,4/13/2022,1,656305,Matt,Chapman,7,N,
TOR,4/13/2022,1,641470,Zack,Collins,8,N,
TOR,4/13/2022,1,624415,Cavan,Biggio,9,N,
