Pablo Lopez,MIA,9.82,4.91,2.00,0.70,23.9%,12.0%,12.0%,.240,1.48,.306,58.0%,4.91,3.78,1.13,4.27,17085
Yency Almonte,COL,6.59,2.63,2.50,0.66,18.9%,7.5%,11.3%,.191,0.95,.216,79.4%,1.98,3.78,-1.80,5.08,15068
Adam Ottavino,NYY,9.90,3.60,2.75,0.90,24.4%,8.9%,15.6%,.282,1.50,.357,54.8%,7.20,3.79,3.41,4.23,1247
David Peterson,NYM,5.86,2.60,2.25,0.65,16.7%,7.4%,9.3%,.212,1.05,.241,80.9%,2.60,3.81,-1.20,4.61,20302
Vince Velasquez,PHI,12.46,3.46,3.60,1.38,28.6%,7.9%,20.6%,.316,1.77,.432,61.3%,7.62,3.81,3.81,3.44,11189
Randy Dobnak,MIN,4.60,2.59,1.78,0.29,11.2%,6.3%,4.9%,.315,1.56,.345,65.9%,5.46,3.83,1.63,4.71,23798
Griffin Canning,LAA,10.58,5.84,1.81,0.73,27.1%,15.0%,12.1%,.253,1.54,.333,68.2%,4.01,3.84,0.17,4.97,19867
Ryan Tepera,CHC,16.88,5.06,3.33,1.69,40.8%,12.2%,28.6%,.238,1.50,.400,70.4%,5.91,3.85,2.06,2.49,10291
Daniel Bard,COL,9.75,4.50,2.17,0.75,24.5%,11.3%,13.2%,.217,1.33,.281,83.3%,3.00,3.86,-0.86,4.54,7115
Anthony DeSclafani,CIN,5.64,3.63,1.56,0.40,15.1%,9.7%,5.4%,.222,1.21,.250,78.9%,2.82,3.86,-1.04,5.09,13050
Kevin Gausman,SFG,8.78,2.03,4.33,1.35,25.2%,5.8%,19.4%,.181,0.86,.194,69.0%,3.04,3.87,-0.83,4.16,14107
Zach Plesac,CLE,9.36,1.07,8.75,1.60,27.6%,3.1%,24.4%,.197,0.83,.222,97.1%,2.41,3.87,-1.47,3.62,19979
Justus Sheffield,SEA,7.01,4.91,1.43,0.35,17.9%,12.5%,5.4%,.250,1.48,.303,63.8%,4.91,3.89,1.02,5.04,17285
Kenley Jansen,LAD,13.50,4.26,3.17,1.42,35.8%,11.3%,24.5%,.217,1.26,.320,84.5%,2.84,3.90,-1.06,3.68,3096
Aaron Slegers,TBR,5.79,1.93,3.00,0.64,16.1%,5.4%,10.7%,.180,0.86,.195,55.6%,4.50,3.91,0.59,4.35,15231
Dakota Hudson,STL,7.00,2.50,2.80,1.00,20.3%,7.2%,13.0%,.188,0.94,.208,77.5%,2.50,3.91,-1.41,3.86,19206
J.A. Happ,NYY,9.64,1.93,5.00,1.54,26.6%,5.3%,21.3%,.225,1.07,.267,77.3%,3.86,3.92,-0.06,3.51,7410
Ryne Harper,WSN,7.43,1.35,5.50,1.35,21.2%,3.8%,17.3%,.200,0.90,.216,54.3%,4.05,3.94,0.11,4.45,12680
Jon Gray,COL,5.02,5.02,1.00,0.00,12.7%,12.7%,0.0%,.245,1.47,.283,72.7%,3.77,3.96,-0.19,6.38,14916
Scott Barlow,KCR,13.19,5.02,2.63,1.26,32.8%,12.5%,20.3%,.273,1.60,.406,84.9%,3.77,3.96,-0.19,3.36,14993
Tyler Rogers,SFG,7.62,0.00,11.00,1.38,19.6%,0.0%,19.6%,.296,1.23,.341,65.8%,5.54,3.96,1.58,3.59,15541
Jared Hughes,NYM,9.58,6.97,1.38,0.00,21.2%,15.4%,5.8%,.262,1.84,.355,52.4%,4.35,3.97,0.39,5.09,9325
Kenta Maeda,MIN,10.16,1.07,9.50,1.87,28.8%,3.0%,25.8%,.219,0.95,.253,85.6%,3.48,3.99,-0.52,2.84,18498
Merrill Kelly,ARI,8.68,1.45,6.00,1.45,25.0%,4.2%,20.8%,.206,0.91,.234,87.0%,2.89,3.99,-1.10,4.08,11156
Carlos Carrasco,CLE,9.82,3.07,3.20,1.23,27.1%,8.5%,18.6%,.208,1.09,.257,88.0%,2.76,4.01,-1.25,4.14,6632
Tyler Kinley,COL,11.25,5.25,2.14,0.75,31.3%,14.6%,16.7%,.108,0.92,.130,69.0%,3.75,4.02,-0.27,4.87,18297
Matt Wisler,MIN,12.96,5.94,2.18,1.08,33.3%,15.3%,18.1%,.167,1.26,.235,100.0%,1.08,4.03,-2.95,5.13,12804
Noe Ramirez,LAA,6.75,3.38,2.00,0.84,17.8%,8.9%,8.9%,.220,1.22,.250,77.6%,3.38,4.04,-0.66,4.99,12800
Joe Musgrove,PIT,11.57,4.29,2.70,1.29,29.7%,11.0%,18.7%,.256,1.43,.340,70.9%,5.14,4.05,1.09,3.94,12970
Anthony Kay,TOR,10.20,4.20,2.43,1.20,26.6%,10.9%,15.6%,.228,1.33,.289,87.2%,3.00,4.06,-1.06,4.00,20387
Sean Manaea,OAK,7.53,1.88,4.00,1.26,19.4%,4.8%,14.5%,.302,1.43,.348,57.7%,5.02,4.06,0.96,4.20,15873
Jimmy Cordero,CHW,9.53,4.76,2.00,0.79,20.7%,10.3%,10.3%,.340,2.03,.421,66.4%,7.15,4.07,3.07,4.80,15690
Grant Dayton,ATL,10.32,5.56,1.86,0.79,23.6%,12.7%,10.9%,.261,1.68,.333,75.3%,3.18,4.16,-0.99,5.57,11203
Cal Quantrill,- - -,8.84,2.33,3.80,1.40,24.1%,6.3%,17.7%,.260,1.24,.314,91.3%,2.79,4.17,-1.38,4.65,19312
Sam Howard,PIT,12.00,4.50,2.67,1.50,35.6%,13.3%,22.2%,.128,0.92,.143,97.6%,2.25,4.19,-1.94,3.95,16265
Steve Cishek,CHW,10.64,4.91,2.17,0.82,25.5%,11.8%,13.7%,.256,1.55,.345,85.2%,3.27,4.19,-0.92,5.29,6483
Ryan Borucki,TOR,10.80,6.30,1.71,0.90,27.3%,15.9%,11.4%,.194,1.40,.250,71.4%,4.50,4.19,0.31,5.01,16350
Gerrit Cole,NYY,12.58,2.10,6.00,2.10,35.3%,5.9%,29.4%,.197,0.96,.239,70.2%,3.67,4.21,-0.54,3.20,13125
Austin Gomber,STL,6.39,3.55,1.80,0.71,17.6%,9.8%,7.8%,.205,1.11,.229,73.5%,3.55,4.22,-0.67,4.87,16561
Jordan Montgomery,NYY,9.35,2.60,3.60,1.56,22.2%,6.2%,16.0%,.303,1.62,.364,58.8%,7.27,4.23,3.04,4.09,16511
Logan Webb,SFG,7.20,2.52,2.86,1.08,17.7%,6.2%,11.5%,.307,1.52,.346,58.7%,5.40,4.23,1.17,4.60,17995
Lance Lynn,TEX,7.90,1.27,6.20,1.53,22.0%,3.5%,18.4%,.211,0.93,.227,78.9%,3.31,4.24,-0.93,4.43,2520
Chris Mazza,BOS,9.51,3.80,2.50,1.14,24.5%,9.8%,14.7%,.256,1.39,.323,77.9%,4.18,4.25,-0.06,4.88,14151
Steven Brault,PIT,9.00,5.54,1.63,0.69,21.3%,13.1%,8.2%,.235,1.54,.289,66.3%,4.85,4.27,0.58,4.75,15291
